WINNER,CRIMINALCASES,AGE,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,"OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,GENDER,CATEGORY,EDUCATION
0,0.0,32.0,33000,50000.0,10510,2.0,10512,0.62607577,1.030819664,1679030.0,Bihar,SAMASTIPUR (SC),Vijay Kumar Ram,VCSMP,Tiller,MALE,SC,scholl level
1,1.0,47.0,219403654,10337195.0,471382,2388.0,473770,32.26151321,42.05076589,1468530.0,Odisha,SAMBALPUR,NITESH GANGA DEB,BJP,Lotus,MALE,GENERAL,scholl level
0,0.0,61.0,75651064,2259000.0,464063,545.0,464608,31.63762402,41.23756726,1468530.0,Odisha,SAMBALPUR,NALINI KANTA PRADHAN,BJD,Conch,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,62.0,59424606,703915.0,135672,297.0,135969,9.258850687,12.06830442,1468530.0,Odisha,SAMBALPUR,SARAT PATTANAYAK,INC,Hand,MALE,GENERAL,Graduate
1,0.0,86.0,13296671,0.0,657505,501.0,658006,35.98091389,55.58478376,1828764.0,Uttar Pradesh,SAMBHAL,DR. SHAFIQUR REHMAN BARQ,SP,Bicycle,MALE,GENERAL,Graduate
0,0.0,64.0,110088877,4943218.0,482466,714.0,483180,26.42112378,40.81642997,1828764.0,Uttar Pradesh,SAMBHAL,PARAMESHVAR LAL SAINI,BJP,Lotus,MALE,GENERAL,scholl level
0,0.0,78.0,27137444,0.0,12076,29.0,12105,0.661922479,1.0225648509999998,1828764.0,Uttar Pradesh,SAMBHAL,MAJOR JAGAT PAL SINGH,INC,Hand,MALE,GENERAL,Graduate
1,1.0,54.0,191192187,15244926.875,503615,3718.25,508995,28.13512066,42.68047772,1809109.0,Maharashtra,SANGLI,Sanjaykaka Patil,BJP,Lotus,MALE,GENERAL,scholl level
0,2.5,38.0,217156936,15244926.875,342016,2627.0,344643,19.05042759,28.89915988,1809109.0,Maharashtra,SANGLI,Vishal Prakashbapu Patil,SWP,Bat,MALE,GENERAL,Graduate
0,2.5,36.0,10372000,42000.0,297349,2885.0,300234,16.59568329,25.17535644,1809109.0,Maharashtra,SANGLI,Gopichand Kundlik Padalkar,VBA,Cup & Saucer,MALE,GENERAL,scholl level
1,0.0,45.0,16427274,0.0,412201,1360.0,413561,27.04018684,37.35007984,1529431.0,Punjab,SANGRUR,BHAGWANT MANN,AAP,Broom,MALE,GENERAL,scholl level
0,0.0,68.0,219403654,15244926.875,302559,791.0,303350,19.83417362,27.39655509,1529431.0,Punjab,SANGRUR,KEWAL SINGH DHILLON,INC,Hand,MALE,GENERAL,scholl level
0,1.0,43.0,179035633,0.0,262622,876.0,263498,17.2284987,23.79738742,1529431.0,Punjab,SANGRUR,PARMINDER SINGH DHINDSA,SAD,Scales,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,74.0,170971628,5000000.0,48234,131.0,48365,3.162287151,4.368005231000001,1529431.0,Punjab,SANGRUR,SIMRANJIT SINGH MANN,SAD(M),Truck,MALE,GENERAL,Graduate
0,0.0,46.0,17041210,11700000.0,20016,71.0,20087,1.3133642509999999,1.814124286,1529431.0,Punjab,SANGRUR,JASRAJ SINGH LONGIA,LIP,Letter Box,MALE,GENERAL,Graduate
1,0.0,30.0,4300614,2326248.0,466167,1376.0,467543,23.8189559,43.94510891,1962903.0,Uttar Pradesh,SANT KABIR NAGAR,PRAVEEN KUMAR NISHAD,BJP,Lotus,MALE,ST,Graduate
0,0.0,54.0,142535633,0.0,430899,895.0,431794,21.997724800000004,40.58500364,1962903.0,Uttar Pradesh,SANT KABIR NAGAR,BHEESHMA SHANKAR,BSP,Elephant,MALE,GENERAL,scholl level
0,2.0,60.0,15341651,10068345.0,128242,264.0,128506,6.54673206,12.07848298,1962903.0,Uttar Pradesh,SANT KABIR NAGAR,BHAL CHANDRA YADAV,INC,Hand,MALE,GENERAL,Graduate
1,0.0,58.0,80740349,0.0,496992,2994.0,499986,29.98861001,52.98622849,1667253.0,Bihar,SARAN,Rajiv Pratap Rudy,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,61.0,96944980,1901831.0,360461,1114.0,361575,21.68687056,38.31806404,1667253.0,Bihar,SARAN,Chandrika Roy,RJD,Hurricane Lamp,MALE,GENERAL,Post Graduate/Doctorate
0,1.0,44.0,11000,0.0,15196,87.0,15283,0.91665752,1.61962241,1667253.0,Bihar,SARAN,Sheojee Ram,BSP,Elephant,MALE,SC,Graduate
0,0.0,53.0,7698001,300000.0,14617,1.0,14618,0.876771552,1.5491487519999998,1667253.0,Bihar,SARAN,Shiv Brat Singh,IND,Tractor Chalata Kisan,MALE,GENERAL,Post Graduate/Doctorate
1,0.0,55.0,27682493,3251275.0,662428,1283.0,663711,40.09759316,51.80320883,1655239.0,Chhattisgarh,SARGUJA,Renuka Singh Saruta,BJP,Lotus,FEMALE,ST,scholl level
0,0.0,72.0,76086898,7070521.0,504927,911.0,505838,30.55981644,39.48108672,1655239.0,Chhattisgarh,SARGUJA,Khel Sai Singh,INC,Hand,MALE,ST,Post Graduate/Doctorate
0,0.0,44.0,2768500,1000000.0,24439,24.0,24463,1.477913461,1.909357985,1655239.0,Chhattisgarh,SARGUJA,Asha Devi Poya,GGP,Saw,FEMALE,ST,Graduate
0,0.0,40.0,7849844,0.0,18489,45.0,18534,1.119717455,1.446594485,1655239.0,Chhattisgarh,SARGUJA,Maya Bhagat,BSP,Elephant,FEMALE,ST,Post Graduate/Doctorate
1,2.5,63.0,32152250,2214842.0,492364,2436.0,494800,27.67526643,50.71870288,1787878.0,Bihar,SASARAM (SC),CHHEDI PASWAN,BJP,Lotus,MALE,SC,Post Graduate/Doctorate
0,0.0,74.0,219403654,0.0,326373,2682.0,329055,18.4047793,33.72926996,1787878.0,Bihar,SASARAM (SC),MEIRA KUMAR,INC,Hand,FEMALE,SC,Post Graduate/Doctorate
0,0.0,35.0,8864060,0.0,86187,219.0,86406,4.832880096,8.856912371,1787878.0,Bihar,SASARAM (SC),MANOJ KUMAR,BSP,Elephant,MALE,SC,Graduate
0,2.5,48.0,816680,0.0,9973,56.0,10029,0.560944315,1.028007015,1787878.0,Bihar,SASARAM (SC),ASHOK BAITHA,IND,Cup & Saucer,MALE,SC,scholl level
1,2.5,53.0,219403654,12340338.0,576078,2948.0,579026,31.32428703,51.80249374,1848489.0,Maharashtra,SATARA,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,NCP,Clock,MALE,GENERAL,scholl level
0,2.5,44.0,152801213,15244926.875,449661,2837.0,452498,24.47934502,40.48268094,1848489.0,Maharashtra,SATARA,NARENDRA ANNASAHEB PATIL,SHS,Bow and Arrow,MALE,GENERAL,scholl level
0,0.0,63.0,1427313,400000.0,40563,110.0,40673,2.200337681,3.6388052139999996,1848489.0,Maharashtra,SATARA,SAHADEO KERAPPA AIWALE,VBA,Cup & Saucer,MALE,SC,Graduate
1,2.0,56.0,41719076,0.0,587410,1343.0,588753,37.37962394,52.86198491,1575064.0,Madhya Pradesh,SATNA,GANESH SINGH,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,66.0,150375545,15244926.875,356973,307.0,357280,22.683522699999997,32.07886833,1575064.0,Madhya Pradesh,SATNA,RAJARAM TRIPATHI,INC,Hand,MALE,GENERAL,scholl level
0,2.0,62.0,24846270,746000.0,109901,60.0,109961,6.981367106,9.872997202999999,1575064.0,Madhya Pradesh,SATNA,ACCHE LAL KUSHAWAHA,BSP,Elephant,MALE,GENERAL,scholl level
1,0.0,58.0,81430778,4500000.0,384248,532.0,384780,19.54908763,42.04037528,1968276.0,Telangana,SECUNDRABAD,G . KISHAN REDDY,BJP,Lotus,MALE,GENERAL,Illiterate
0,2.5,32.0,219403654,15244926.875,322482,184.0,322666,16.39333102,35.25391062,1968276.0,Telangana,SECUNDRABAD,TALASANI SAI KIRAN YADAV,TRS,Car,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,58.0,24655065,2400000.0,173027,202.0,173229,8.801052291,18.92669102,1968276.0,Telangana,SECUNDRABAD,ANJAN KUMAR YADAV. M,INC,Hand,MALE,GENERAL,Graduate
0,0.0,44.0,34643000,1800000.0,9677,6.0,9683,0.491953364,1.057947279,1968276.0,Telangana,SECUNDRABAD,N . SHANKAR GOUD,JnP,Glass Tumbler,MALE,GENERAL,scholl level
1,0.0,32.0,36564408,1736289.0,746122,1855.0,747977,45.1547685,60.3944655,1656474.0,Madhya Pradesh,SHAHDOL,HIMADRI SINGH,BJP,Lotus,FEMALE,ST,Graduate
0,0.0,50.0,20491903,3913894.0,343553,1091.0,344644,20.80588044,27.82784787,1656474.0,Madhya Pradesh,SHAHDOL,PRAMILA SINGH,INC,Hand,FEMALE,ST,Post Graduate/Doctorate
0,0.0,31.0,223200,20000.0,33683,12.0,33695,2.034139987,2.720660548,1656474.0,Madhya Pradesh,SHAHDOL,BAHAN KESHKALI KOL,CPI(M),Ears of Corn And Sickle,FEMALE,ST,scholl level
0,0.0,65.0,826000,0.0,20547,51.0,20598,1.243484655,1.6631596969999998,1656474.0,Madhya Pradesh,SHAHDOL,MOHDAL SINGH PAV,BSP,Elephant,MALE,ST,scholl level
0,0.0,27.0,932000,0.0,16759,30.0,16789,1.013538395,1.355606765,1656474.0,Madhya Pradesh,SHAHDOL,VIMAL SINGH KORCHE,GGP,Saw,MALE,ST,scholl level
1,1.0,42.0,43448049,1179697.0,686352,2638.0,688990,32.58867061,58.03814737,2114201.0,Uttar Pradesh,SHAHJAHANPUR,Arun Kumar Sagar,BJP,Lotus,MALE,SC,scholl level
0,2.5,48.0,15755445,1200128.0,417337,3235.0,420572,19.89271597,35.42753845,2114201.0,Uttar Pradesh,SHAHJAHANPUR,Amar Chandra Jauhar,BSP,Elephant,MALE,SC,Post Graduate/Doctorate
0,0.0,47.0,52249560,2159156.0,35055,228.0,35283,1.668857408,2.9721185410000004,2114201.0,Uttar Pradesh,SHAHJAHANPUR,Brahm Swaroop Sagar,INC,Hand,MALE,SC,Graduate
1,1.0,69.0,219403654,0.0,606581,2097.0,608678,36.09729483,60.56937469,1686215.0,Bihar,SHEOHAR,RAMA DEVI,BJP,Lotus,FEMALE,GENERAL,Graduate
0,1.0,52.0,25526590,8814643.0,266870,1448.0,268318,15.91244296,26.70024788,1686215.0,Bihar,SHEOHAR,SYED FAISAL ALI,RJD,Hurricane Lamp,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,73.0,17741102,0.0,18425,1.0,18426,1.092743215,1.83356602,1686215.0,Bihar,SHEOHAR,Kedar Nath Prasad,IND,Ganna Kisan,MALE,GENERAL,scholl level
0,0.0,44.0,4069008,0.0,13701,3.0,13704,0.8127077509999999,1.3636811430000002,1686215.0,Bihar,SHEOHAR,Raj Kumar Parsad,IND,Table,MALE,GENERAL,scholl level
0,0.0,51.0,6324527,150000.0,13239,30.0,13269,0.786910329,1.320394417,1686215.0,Bihar,SHEOHAR,Shamim Alam,NCP,Clock,MALE,GENERAL,scholl level
0,1.0,30.0,22447516,9700000.0,12417,53.0,12470,0.739526098,1.240886154,1686215.0,Bihar,SHEOHAR,Mukesh Kumar Jha,BSP,Elephant,MALE,GENERAL,scholl level
0,0.0,31.0,1545086,0.0,11127,11.0,11138,0.660532613,1.108339213,1686215.0,Bihar,SHEOHAR,Vijay Nandan Paswan,IND,Bead Necklace,MALE,SC,scholl level
0,0.0,51.0,2302500,0.0,10678,1.0,10679,0.633311885,1.062664253,1686215.0,Bihar,SHEOHAR,Anil Kumar Tiwari,IND,Chimney,MALE,GENERAL,scholl level
1,0.0,51.0,219403654,0.0,419212,477.0,419689,35.03814474,53.51271678,1197806.0,Meghalaya,SHILLONG,VINCENT H. PALA,INC,Hand,MALE,ST,Graduate
0,0.0,54.0,11432184,1178370.0,267080,176.0,267256,22.31212734,34.07664874,1197806.0,Meghalaya,SHILLONG,JEMINO MAWTHOH,UDP,Drum,MALE,ST,Post Graduate/Doctorate
0,0.0,52.0,66168175,0.0,75786,897.0,76683,6.4019549079999996,9.777515399,1197806.0,Meghalaya,SHILLONG,SANBOR SHULLAI,BJP,Lotus,MALE,ST,scholl level
1,0.0,48.0,15705738,7873806.0,601305,3718.25,606182,48.14464472,66.23861251,1259085.0,Himachal Pradesh,SHIMLA,SURESH KUMAR KASHYAP,BJP,Lotus,MALE,SC,Post Graduate/Doctorate
0,1.0,78.0,36782528,4111104.0,277647,1021.0,278668,22.13258041,30.45056051,1259085.0,Himachal Pradesh,SHIMLA,DHANI RAM SHANDIL,INC,Hand,MALE,SC,Post Graduate/Doctorate
1,2.0,46.0,219403654,14150647.0,728902,970.0,729872,43.53109858,56.84064772,1676668.0,Karnataka,SHIMOGA,B.Y.RAGHAVENDRA.,BJP,Lotus,MALE,GENERAL,Graduate
0,1.0,52.0,219403654,15244926.875,506212,300.0,506512,30.2094392,39.44591676,1676668.0,Karnataka,SHIMOGA,S.MADHUBANGARAPPA,JD(S),A lady farmer carrying paddy on her head,MALE,GENERAL,Graduate
1,1.0,56.0,113710526,205100.0,483449,3371.0,486820,30.67396141,47.24105339,1587079.0,Maharashtra,SHIRDI,SADASHIV KISAN LOKHANDE,SHS,Bow and Arrow,MALE,SC,scholl level
0,1.0,64.0,26419995,1935504.0,364113,2512.0,366625,23.100614399999998,35.57732057,1587079.0,Maharashtra,SHIRDI,KAMBLE BHAUSAHEB MALHARI,INC,Hand,MALE,SC,Illiterate
0,2.0,39.0,24086176,8810000.0,62952,335.0,63287,3.987640187,6.1413757570000005,1587079.0,Maharashtra,SHIRDI,SANJAY LAXMAN SUKHDAN,VBA,Cup & Saucer,MALE,SC,Graduate
0,0.0,69.0,89493665,6141795.0,35085,441.0,35526,2.238451898,3.447446002,1587079.0,Maharashtra,SHIRDI,WAKCHAURE BHAUSAHEB RAJARAM,IND,Ganna Kisan,MALE,SC,Graduate
0,1.0,58.0,13605985,1622993.0,20264,36.0,20300,1.279079365,1.969913693,1587079.0,Maharashtra,SHIRDI,Adv. BANSI BHAURAO SATPUTE,CPI(M),Ears of Corn And Sickle,MALE,SC,Graduate
0,2.5,32.0,113801,0.0,12923,23.0,12946,0.815712387,1.2562809190000002,1587079.0,Maharashtra,SHIRDI,PRADIP SUNIL SARODE,IND,Whistle,MALE,SC,scholl level
1,0.0,38.0,43351521,1488116.0,634554,1276.0,635830,29.22645481,49.16889313,2175529.0,Maharashtra,SHIRUR,Dr. Amol Ramsing Kolhe,NCP,Clock,MALE,GENERAL,Graduate
0,2.5,64.0,219403654,15244926.875,576002,1345.0,577347,26.53823507,44.6463881,2175529.0,Maharashtra,SHIRUR,Adhalrao Shivaji Dattatrey,SHS,Bow and Arrow,MALE,GENERAL,Illiterate
0,2.0,36.0,1199794,60000.0,38028,42.0,38070,1.749919215,2.9439626339999996,2175529.0,Maharashtra,SHIRUR,Ovhal Rahul,VBA,Cup & Saucer,MALE,GENERAL,scholl level
1,0.0,49.0,19108216,350000.0,441505,266.0,441771,23.07212628,44.30385332,1914739.0,Uttar Pradesh,SHRAWASTI,RAM SHIROMANI,BSP,Elephant,MALE,GENERAL,Graduate
0,0.0,52.0,28788083,155755.0,436228,223.0,436451,22.79428162,43.77032691,1914739.0,Uttar Pradesh,SHRAWASTI,DADDAN MISHRA,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,54.0,110455296,1671408.0,58014,28.0,58042,3.031326985,5.8208534620000005,1914739.0,Uttar Pradesh,SHRAWASTI,DHIRENDRA PRATAP SINGH,INC,Hand,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,63.0,2395000,0.0,12662,0.0,12662,0.661291173,1.269832992,1914739.0,Uttar Pradesh,SHRAWASTI,NABBAN KHAN,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,scholl level
1,0.0,41.0,51541791,505922.0,697212,1130.0,698342,37.83929643,54.44291556,1845547.0,Madhya Pradesh,SIDHI,Riti Pathak,BJP,Lotus,FEMALE,GENERAL,Post Graduate/Doctorate
0,2.0,63.0,219403654,4000000.0,411282,536.0,411818,22.31414318,32.10543344,1845547.0,Madhya Pradesh,SIDHI,Ajay Arjun Singh,INC,Hand,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,39.0,1176000,0.0,27647,4.0,27651,1.498254989,2.1556788190000002,1845547.0,Madhya Pradesh,SIDHI,Com. Sanjay Namdeo,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,scholl level
0,0.0,48.0,30814000,0.0,26511,29.0,26540,1.4380560340000001,2.069064984,1845547.0,Madhya Pradesh,SIDHI,Ram Lal Panika,BSP,Elephant,MALE,ST,scholl level
0,0.0,63.0,6173351,280000.0,17025,7.0,17032,0.922870022,1.327818945,1845547.0,Madhya Pradesh,SIDHI,Fatte Bahadur Singh Markam,GGP,Apple,MALE,ST,Post Graduate/Doctorate
0,0.0,34.0,0,0.0,15555,0.0,15555,0.8428395479999999,1.212671659,1845547.0,Madhya Pradesh,SIDHI,Dileep Kumar Shukla,IND,Balloon,MALE,GENERAL,Illiterate
1,0.0,67.0,2827638,2719583.0,761332,3718.25,772104,37.81835138,58.02409479,2041612.0,Rajasthan,SIKAR,Sumedhanand Saraswati,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,61.0,82542126,1450462.0,470673,3718.25,474948,23.26338207,35.69263697,2041612.0,Rajasthan,SIKAR,Subhash Maharia,INC,Hand,MALE,GENERAL,Graduate
0,0.0,63.0,4444641,780500.0,31219,243.0,31462,1.54103718,2.364388826,2041612.0,Rajasthan,SIKAR,Amraram,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Post Graduate/Doctorate
1,0.0,30.0,478817,0.0,161143,3718.25,166922,38.44995025,47.23115884,1090903.625,Sikkim,SIKKIM,INDRA HANG SUBBA,SKM,Table Lamp,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,42.0,2789212,436959.0,149158,3718.25,154489,35.58604835,43.71319836,1090903.625,Sikkim,SIKKIM,DEK BAHADUR KATWAL,SDF,Umbrella,MALE,GENERAL,Graduate
0,0.0,33.0,563879,0.0,16062,510.0,16572,3.817307338,4.689104877,1090903.625,Sikkim,SIKKIM,LATEN TSHERING SHERPA,BJP,Lotus,MALE,ST,scholl level
0,0.0,58.0,41650325,0.0,3922,68.0,3990,0.919083773,1.128984339,1090903.625,Sikkim,SIKKIM,BHARAT BASNETT,INC,Hand,MALE,GENERAL,scholl level
1,0.0,48.0,29901767,6976701.0,496235,3179.0,499414,41.76680159,52.53174010000001,1195720.0,Assam,SILCHAR,RAJDEEP ROY,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,1.0,46.0,106707145,15244926.875,416233,1585.0,417818,34.94279597,43.94892131,1195720.0,Assam,SILCHAR,SUSHMITA DEV,INC,Hand,FEMALE,GENERAL,Post Graduate/Doctorate
1,1.0,35.0,25249018,1928508.0,431545,270.0,431815,34.00340337,49.09688965,1269917.0,Jharkhand,SINGHBHUM,GEETA KORA,INC,Hand,FEMALE,ST,Post Graduate/Doctorate
0,2.5,57.0,19516408,1265285.0,359159,501.0,359660,28.32153597,40.89294567,1269917.0,Jharkhand,SINGHBHUM,LAXMAN GILUWA,BJP,Lotus,MALE,ST,scholl level
0,0.0,29.0,125000,0.0,15215,9.0,15224,1.198818505,1.730952024,1269917.0,Jharkhand,SINGHBHUM,PUSHPA SINKU,IND,Helicopter,FEMALE,ST,Post Graduate/Doctorate
0,0.0,25.0,52985,0.0,11286,12.0,11298,0.8896644429999999,1.28457015,1269917.0,Jharkhand,SINGHBHUM,PRATAP SINGH BANARA,APoI,Coat,MALE,ST,Post Graduate/Doctorate
0,1.0,31.0,611726,0.0,9483,8.0,9491,0.747371679,1.079116241,1269917.0,Jharkhand,SINGHBHUM,PARDESHI LAL MUNDA,BSP,Elephant,MALE,ST,scholl level
0,0.0,31.0,2030615,36000.0,9151,3.0,9154,0.720834511,1.040799713,1269917.0,Jharkhand,SINGHBHUM,ANIL SOREN,IND,Tractor Chalata Kisan,MALE,ST,Graduate
1,0.0,51.0,42596349,2500000.0,712877,1474.0,714351,39.61246547,52.13038452,1803349.0,Haryana,SIRSA,Sunita Duggal,BJP,Lotus,FEMALE,SC,Post Graduate/Doctorate
0,1.0,43.0,64311703,7489962.0,404099,334.0,404433,22.42677374,29.51384936,1803349.0,Haryana,SIRSA,Ashok Tanwar,INC,Hand,MALE,SC,Post Graduate/Doctorate
0,0.0,37.0,1805374,0.0,95792,122.0,95914,5.318659893,6.999407436,1803349.0,Haryana,SIRSA,Nirmal Singh Malri,JNJP,Chappals,MALE,SC,scholl level
0,0.0,49.0,10601527,4446477.0,87979,114.0,88093,4.884966803,6.42866317,1803349.0,Haryana,SIRSA,Charanjeet Singh Rori,INLD,Spectacles,MALE,SC,scholl level
0,0.0,50.0,18517000,1500000.0,25080,27.0,25107,1.392242988,1.8322051259999999,1803349.0,Haryana,SIRSA,Janak Raj Atwal,BSP,Elephant,MALE,SC,Post Graduate/Doctorate
1,2.5,58.0,60717031,10277790.0,565533,2212.0,567745,32.39714138,54.61186995,1752454.0,Bihar,SITAMARHI,Sunil Kumar Pintu,JD(U),Arrow,MALE,GENERAL,Graduate
0,2.0,47.0,18988281,1511335.0,315230,1976.0,317206,18.10067483,30.51231243,1752454.0,Bihar,SITAMARHI,Arjun Ray,RJD,Hurricane Lamp,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,33.0,8045411,0.0,20485,2.0,20487,1.1690463770000001,1.970661793,1752454.0,Bihar,SITAMARHI,Dharmendra Kumar,IND,Football Player,MALE,GENERAL,scholl level
0,0.0,48.0,539731,0.0,17724,0.0,17724,1.011381754,1.704886495,1752454.0,Bihar,SITAMARHI,Vinod Sah,IND,Helicopter,MALE,GENERAL,scholl level
0,0.0,55.0,2277607,0.0,17270,0.0,17270,0.985475225,1.6612158519999998,1752454.0,Bihar,SITAMARHI,Mahesh Nandan Singh,IND,Bead Necklace,MALE,GENERAL,Graduate
0,0.0,48.0,5833784,122000.0,11054,2.0,11056,0.630886745,1.0634859559999998,1752454.0,Bihar,SITAMARHI,Ramesh Kumar Mishra,IND,Ganna Kisan,MALE,GENERAL,scholl level
1,1.0,58.0,73129716,108148.0,513984,544.0,514528,30.88169802,48.30241959,1666126.0,Uttar Pradesh,SITAPUR,Rajesh Verma,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,1.0,53.0,34286356,0.0,413173,522.0,413695,24.82975477,38.83650544,1666126.0,Uttar Pradesh,SITAPUR,Nakul Dubey,BSP,Elephant,MALE,GENERAL,Graduate
0,1.0,45.0,12560808,4284514.0,95958,60.0,96018,5.7629495010000005,9.013895695,1666126.0,Uttar Pradesh,SITAPUR,Qaiser Jahan,INC,Hand,FEMALE,GENERAL,scholl level
1,2.5,47.0,219403654,15244926.875,564002,2102.0,566104,36.47532666,52.18000453,1552019.0,Tamil Nadu,SIVAGANGA,KARTI P CHIDAMBARAM,INC,Hand,MALE,GENERAL,Graduate
0,2.5,61.0,26223393,5910000.0,233295,565.0,233860,15.068114499999998,21.55578456,1552019.0,Tamil Nadu,SIVAGANGA,H.RAJA,BJP,Lotus,MALE,GENERAL,Graduate
0,0.0,43.0,0,0.0,122325,209.0,122534,7.895135304,11.29443473,1552019.0,Tamil Nadu,SIVAGANGA,V.PANDI,IND,Gift Pack,MALE,GENERAL,Illiterate
0,0.0,27.0,467200,42000.0,71991,249.0,72240,4.654582193,6.658641394,1552019.0,Tamil Nadu,SIVAGANGA,V.SAKTHI PRIYA,NTK,Ganna Kisan,FEMALE,GENERAL,Post Graduate/Doctorate
0,0.0,46.0,19662950,4500000.0,22846,85.0,22931,1.477494799,2.113639338,1552019.0,Tamil Nadu,SIVAGANGA,KAVINGNAR SNEKAN,MNM,Battery Torch,MALE,GENERAL,scholl level
0,1.0,59.0,166000,0.0,11159,8.0,11167,0.719514387,1.029305765,1552019.0,Tamil Nadu,SIVAGANGA,P.RAJENDHIRAN,IND,Mixee,MALE,GENERAL,scholl level
1,2.5,33.0,19325264,412511.0,447171,1302.0,448473,24.92138317,45.5371884,1799551.0,Bihar,SIWAN,Kavita Singh,JD(U),Arrow,FEMALE,GENERAL,Post Graduate/Doctorate
0,2.0,46.0,139078374,1000000.0,330363,1152.0,331515,18.42209529,33.66147129,1799551.0,Bihar,SIWAN,Hena Shahab,RJD,Hurricane Lamp,FEMALE,GENERAL,Graduate
0,2.5,54.0,8089901,0.0,74554,90.0,74644,4.147923565,7.579225263,1799551.0,Bihar,SIWAN,Amar Nath Yadav,CPI(ML)(L),Flag with Three Stars,MALE,GENERAL,scholl level
0,0.0,43.0,0,0.0,36458,1.0,36459,2.026005376,3.7019850739999995,1799551.0,Bihar,SIWAN,Deva Kant Mishra Alias Munna Bhaiya,IND,Chimney,MALE,GENERAL,Illiterate
0,2.0,46.0,1413078,219001.0,17352,1.0,17353,0.964296094,1.7619942119999998,1799551.0,Bihar,SIWAN,Upendra Kumar Giri,IND,Baby Walker,MALE,GENERAL,scholl level
0,0.0,47.0,5146000,0.0,12927,1.0,12928,0.718401423,1.3126872109999999,1799551.0,Bihar,SIWAN,Madhuri Pandey,IND,Auto- Rickshaw,FEMALE,GENERAL,Illiterate
1,0.0,63.0,27870079,0.0,523352,1633.0,524985,28.35221915,48.32585258,1851654.0,Maharashtra,SOLAPUR,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,BJP,Lotus,MALE,SC,Graduate
0,0.0,77.0,219403654,4750000.0,365274,1103.0,366377,19.78647199,33.725689100000004,1851654.0,Maharashtra,SOLAPUR,SHINDE SUSHILKUMAR SAMBHAJIRAO,INC,Hand,MALE,SC,Graduate
0,0.0,64.0,58722916,0.0,169523,484.0,170007,9.181358936,15.64946279,1851654.0,Maharashtra,SOLAPUR,AMBEDKAR PRAKASH YASHVANT,VBA,Cup & Saucer,MALE,SC,Graduate
1,0.0,62.0,219403654,0.0,583988,3676.0,587664,36.89940607,51.95297512,1592611.0,Haryana,SONIPAT,RAMESH CHANDER KAUSHIK,BJP,Lotus,MALE,GENERAL,Graduate
0,2.5,72.0,155261986,1440000.0,421229,1571.0,422800,26.54760014,37.37802194,1592611.0,Haryana,SONIPAT,BHUPINDER SINGH HOODA,INC,Hand,MALE,GENERAL,Graduate
0,1.0,28.0,219403654,15244926.875,50904,258.0,51162,3.212460544,4.523023553,1592611.0,Haryana,SONIPAT,DIGVIJAY SINGH CHAUTALA,JNJP,Chappals,MALE,GENERAL,scholl level
0,0.0,44.0,38202783,1495000.0,34958,88.0,35046,2.200537357,3.098273786,1592611.0,Haryana,SONIPAT,RAJ BALA SAINI,LTSP,Auto- Rickshaw,FEMALE,GENERAL,Post Graduate/Doctorate
1,2.0,57.0,180052708,2038454.0,685789,1225.0,687014,33.22980871,56.56554512,2067463.0,NCT OF Delhi,SOUTH DELHI,RAMESH BIDHURI,BJP,Lotus,MALE,GENERAL,Graduate
0,0.0,30.0,1647954,0.0,319770,201.0,319971,15.4765043,26.34492752,2067463.0,NCT OF Delhi,SOUTH DELHI,RAGHAV CHADHA,AAP,Broom,MALE,GENERAL,Graduate
0,0.0,33.0,121525000,15244926.875,164394,219.0,164613,7.962077193,13.55347064,2067463.0,NCT OF Delhi,SOUTH DELHI,VIJENDER,INC,Hand,MALE,GENERAL,Graduate
0,0.0,52.0,7797516,900000.0,14721,40.0,14761,0.713966828,1.2153522509999999,2067463.0,NCT OF Delhi,SOUTH DELHI,SIDDHANT GAUTAM,BSP,Elephant,MALE,SC,Post Graduate/Doctorate
